ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation,RGDP Per Capita,RGDP Per Capita Lag,Log RGDP Per Capita,Log RGDP Per Capita Lag,North America,Inflation
SLE,1/1/11,-0.165614577,-0.052975327,-0.082149708,-0.275477919,-0.229514907,-0.187955025,-186,-300,-0.11845894,-0.165667122,0,3.338979636
SLE,1/1/10,0.06245142,0.352806544,-0.040239972,0.087907741,-0.077313311,-0.0109039,-57,-186,-0.039301852,-0.11845894,0,2.936231536
SLE,1/1/09,9.71E-05,-0.377986983,-0.033674838,0.590808544,-0.081103586,-0.097557443,-42,-57,-0.029980832,-0.039301852,0,8.952970203
SLE,1/1/08,-0.124595441,-0.165212278,0.033738183,-0.221934197,-0.232191806,-0.037377105,-14,-42,-0.010196738,-0.029980832,0,4.816767674
SLE,1/1/07,0.016374238,-0.327919845,0.27942843,-0.146664756,-0.00046734,0.2774947,-42,-14,-0.031229304,-0.010196738,0,4.282396048
SLE,1/1/06,-0.291084528,-0.139888981,-0.509133504,-0.45640436,-0.00153568,-0.348460116,-73,-42,-0.056714226,-0.031229304,0,4.112183912
SLE,1/1/05,-0.061310632,-0.023213358,-0.103199339,-0.393627724,0.115526064,0.097961197,-23,-73,-0.018556402,-0.056714226,0,3.382646819
SLE,1/1/04,-0.173431346,-0.012769916,-0.046429748,-0.177417633,-0.11105236,-0.519487075,-26,-23,-0.021399994,-0.018556402,0,3.032139473
SLE,1/1/03,-0.028468787,0.311778693,0.038274346,0.038539312,0.031058138,-0.561994425,-40,-26,-0.033844178,-0.021399994,0,2.981574539
SLE,1/1/02,-0.181393226,-0.592285833,0.129538985,-0.357081767,-0.092124506,0.004986991,-54,-40,-0.04758607,-0.033844178,0,3.838284639
SLE,1/1/01,-0.311299802,-0.139943962,-0.529259782,0.541543558,-1.323144419,-0.105694405,-179,-54,-0.176203128,-0.04758607,0,3.494464976
SGP,1/1/14,0.001000928,0.058823529,-0.089206871,-0.389449815,0.24423848,0.180599317,-5,-69,-7.62E-05,-0.001050316,0,2.621050017
SGP,1/1/13,-0.199561387,-0.003529412,-0.05619994,-0.216746482,-0.658769938,-0.062561162,-1022,-5,-0.015688643,-7.62E-05,0,3.725326661
SGP,1/1/12,-0.003239415,0.065096343,0.049723535,-0.199740627,0.027704338,0.041019338,-1850,-1022,-0.02904078,-0.015688643,0,4.82239636
SGP,1/1/11,0.110014509,0.190539501,0.030525868,-0.15086564,0.474233819,0.005638999,-1111,-1850,-0.017854317,-0.02904078,0,3.338979636
SGP,1/1/10,0.004813967,-0.082352941,0.006502403,0.029991484,0.056841683,0.013087207,-2409,-1111,-0.039844854,-0.017854317,0,2.936231536
SGP,1/1/09,0.055531061,0.045882353,0.011043211,0.252128475,0.002396427,-0.033795161,-6773,-2409,-0.12136249,-0.039844854,0,8.952970203
SGP,1/1/08,0.124149284,0.443529412,0.265477925,-0.06402377,-0.010673983,-0.013563162,1446,-6773,0.027175483,-0.12136249,0,4.816767674
SGP,1/1/07,0.043249755,-0.165026557,0.104102872,0.249430298,0.041899415,-0.014157254,247,1446,0.004569048,0.027175483,0,4.282396048
SGP,1/1/06,-0.010562303,-0.079464548,-0.053053179,0.181878103,-0.041237906,-0.060933986,-3383,247,-0.064470852,0.004569048,0,4.112183912
SGP,1/1/05,-0.057103266,-0.295241678,-0.067722407,0.183220303,-0.016868215,-0.088904331,-3042,-3383,-0.061749762,-0.064470852,0,3.382646819
SGP,1/1/04,-0.034623154,-0.053800383,-0.075918165,-0.156737496,0.006259061,0.107081211,-2266,-3042,-0.048610106,-0.061749762,0,3.032139473
SGP,1/1/03,-0.053707311,-0.27000397,0.058927039,0.095050891,-0.003410062,-0.149100454,-2947,-2266,-0.066974147,-0.048610106,0,2.981574539
SGP,1/1/02,0.030429758,0.013257268,0.185617765,-0.003174089,-0.014455608,-0.029096545,-766,-2947,-0.018168518,-0.066974147,0,3.838284639
SGP,1/1/01,-0.176138288,-0.242972148,-0.104818625,-0.052498531,0.050080879,-0.530483016,-614,-766,-0.01480544,-0.018168518,0,3.494464976
SVK,1/1/14,0.177284647,0.403081834,-0.075023984,0.071291036,0.371604479,0.115469872,-885,-776,-0.036656897,-0.031072327,0,2.621050017
SVK,1/1/13,-0.050018417,0.613793726,0.003583368,-0.017390225,-0.70600516,-0.144073795,-571,-885,-0.024384682,-0.036656897,0,3.725326661
SVK,1/1/12,-0.015374221,0.172039177,0.063951036,-0.214054746,-0.101242744,0.002436174,-316,-571,-0.013754896,-0.024384682,0,4.82239636
SVK,1/1/11,0.097252526,0.005203157,0.182619213,-0.002470512,0.129619611,0.171291162,-333,-316,-0.014702576,-0.013754896,0,3.338979636
SVK,1/1/10,-0.002162988,-0.110740503,-0.032520667,0.238005059,0.061746338,-0.167305166,-589,-333,-0.026546841,-0.014702576,0,2.936231536
SVK,1/1/09,-0.053888361,-0.389647353,0.169330373,-0.08924757,-0.00286851,0.042991258,-1031,-589,-0.048235372,-0.026546841,0,8.952970203
SVK,1/1/08,0.197486503,0.612187824,0.185957546,-0.242617951,-0.019926571,0.451831665,1226,-1031,0.057102492,-0.048235372,0,4.816767674
SVK,1/1/07,0.033608434,0.059760873,0.137033815,-0.17792589,0.12816104,0.021012333,-1160,1226,-0.05394399,0.057102492,0,4.282396048
SVK,1/1/06,-0.084455081,-0.292400677,0.21822273,-0.353686294,-0.05444949,0.060038326,-2034,-1160,-0.10223842,-0.05394399,0,4.112183912
SVK,1/1/05,0.041963328,0.039081307,0.13924082,0.200503693,0.037789261,-0.206798439,-1472,-2034,-0.081106164,-0.10223842,0,3.382646819
SVK,1/1/04,-0.121282841,-0.037198884,-0.377212985,-0.375225293,0.219280393,-0.036057435,-1100,-1472,-0.065216016,-0.081106164,0,3.032139473
SVK,1/1/03,-0.554975005,-0.847853136,-0.041068921,-1.366825391,-0.29765228,-0.221475299,-819,-1100,-0.051477101,-0.065216016,0,2.981574539
SVK,1/1/02,-0.054537644,-0.12861281,-0.187133094,0.646103012,-0.053743212,-0.549302117,-807,-819,-0.053454664,-0.051477101,0,3.838284639
SVK,1/1/01,-0.101357698,0.204090623,-0.035984733,-0.002676068,0.056875312,-0.729093625,-641,-807,-0.04459404,-0.053454664,0,3.494464976
SVN,1/1/14,-0.057735581,-0.225326446,-0.218480231,0.001104527,0.216996731,-0.062972487,-575,-640,-0.022132887,-0.024072172,0,2.621050017
SVN,1/1/13,-0.271714728,0.117198898,-0.278368503,-0.109067573,-0.610287768,-0.478048694,-749,-575,-0.029585269,-0.022132887,0,3.725326661
SVN,1/1/12,0.138274442,0.162100977,0.064580892,-0.161901245,-0.115591668,0.742183255,308,-749,0.012272048,-0.029585269,0,4.82239636
SVN,1/1/11,-0.003375914,-0.11651354,0.093707096,0.041604091,0.103709064,-0.139386282,752,308,0.029345012,0.012272048,0,3.338979636
SVN,1/1/10,-0.067609399,-0.16444302,-0.010622347,0.009732182,0.150895414,-0.323609223,-114,752,-0.004393579,0.029345012,0,2.936231536
SVN,1/1/09,0.178058804,0.226270737,0.237668535,0.083699055,0.011442691,0.331213005,-205,-114,-0.00794963,-0.004393579,0,8.952970203
SVN,1/1/08,0.005652083,0.041234607,-0.140706955,-0.209121866,0.242521521,0.094333108,2426,-205,0.090253795,-0.00794963,0,4.816767674
SVN,1/1/07,-0.056840605,0.041320835,-0.101759463,-0.176342193,0.048519844,-0.095942051,-750,2426,-0.027042317,0.090253795,0,4.282396048
SVN,1/1/06,-0.007986605,0.181346877,0.057611608,-0.144484103,-0.048837785,-0.085569619,-1732,-750,-0.065394119,-0.027042317,0,4.112183912
SVN,1/1/05,-0.069462362,-0.083181889,-0.161401162,-0.309789636,0.043982036,0.163078843,-1294,-1732,-0.05180888,-0.065394119,0,3.382646819
SVN,1/1/04,0.015058012,0.110957043,-0.229082412,-0.040697762,0.152871673,0.081241521,-896,-1294,-0.037514342,-0.05180888,0,3.032139473
SVN,1/1/03,0.019354857,-0.04329525,0.104520565,0.192815395,-0.043822855,-0.113443569,-963,-896,-0.041953228,-0.037514342,0,2.981574539
SVN,1/1/02,-0.133874022,0.050556886,0.094588469,-0.204274798,-0.084790355,-0.525450311,-608,-963,-0.027423692,-0.041953228,0,3.838284639
SVN,1/1/01,0.019079639,-0.05099801,0.153801917,0.124627802,0.101013534,-0.233047049,-782,-608,-0.036415068,-0.027423692,0,3.494464976
ZAF,1/1/14,0.003859698,0.264823073,0.031918516,-0.064651802,0.015419114,-0.228210411,-4,107,-0.000326691,0.008775943,0,2.621050017
ZAF,1/1/13,0.099558617,0.04067057,0.011299767,0.13503614,0.313236348,-0.00244974,-71,-4,-0.00581659,-0.000326691,0,3.725326661
ZAF,1/1/12,-0.015663606,-0.060540941,0.118734943,-0.07056389,-0.001924325,-0.064023818,-179,-71,-0.014816312,-0.00581659,0,4.82239636
ZAF,1/1/11,0.038294848,0.021538505,-0.047594415,0.159007281,-0.034069936,0.092592807,-154,-179,-0.012925065,-0.014816312,0,3.338979636
ZAF,1/1/10,-0.06974187,0.019682641,-0.178483952,-0.075601232,-0.197200476,0.082893667,-303,-154,-0.025928805,-0.012925065,0,2.936231536
ZAF,1/1/09,-0.125040422,0.100155612,-0.258584249,-0.26669866,-0.01710041,-0.182974401,-242,-303,-0.021202827,-0.025928805,0,8.952970203
ZAF,1/1/08,-0.048886623,-0.153388261,0.038393799,-0.400850816,-0.024730136,0.296142299,326,-242,0.028458624,-0.021202827,0,4.816767674
ZAF,1/1/07,0.236888815,0.690081607,0.123489611,0.2308615,0.118541538,0.02146982,-210,326,-0.018239172,0.028458624,0,4.282396048
ZAF,1/1/06,-0.000616467,-0.182660546,0.145581433,0.141982963,-0.006776647,-0.101209539,-439,-210,-0.039238243,-0.018239172,0,4.112183912
ZAF,1/1/05,0.072342657,0.015478458,0.126235197,0.093380169,-0.00415549,0.130774952,-446,-439,-0.041505911,-0.039238243,0,3.382646819
ZAF,1/1/04,-0.054169682,0.00231707,-0.396471801,0.129301807,0.136486665,-0.142482149,-387,-446,-0.037466267,-0.041505911,0,3.032139473
ZAF,1/1/03,0.140239931,0.050825519,0.251502878,-0.143594446,0.526686604,0.015779102,-303,-387,-0.030346327,-0.037466267,0,2.981574539
ZAF,1/1/02,-0.119559164,-0.017957442,-0.315786085,-0.237771138,-0.007001548,-0.019279604,-144,-303,-0.014751343,-0.030346327,0,3.838284639
ZAF,1/1/01,0.036479964,-0.005028057,0.082350562,0.127063107,-0.004137275,-0.017848514,-215,-144,-0.022437675,-0.014751343,0,3.494464976
ESP,1/1/14,-0.106948648,-0.164455734,-0.265863706,0.073354963,0.115453611,-0.293232374,-1028,1737,-0.032811803,0.056085844,0,2.621050017
ESP,1/1/13,-0.106684744,0.004544971,-0.098333687,0.027186657,-0.35995005,-0.106871613,-539,-1028,-0.017643954,-0.032811803,0,3.725326661
ESP,1/1/12,0.044774066,0.226684907,0.260559237,-0.118414304,-0.049200609,-0.095758902,419,-539,0.013742652,-0.017643954,0,4.82239636
ESP,1/1/11,0.104781884,-0.017865854,0.146310634,-0.063830778,0.088471788,0.37082363,901,419,0.02892704,0.013742652,0,3.338979636
ESP,1/1/10,-0.120658743,-0.199471069,-0.08234795,-0.01173284,0.06023575,-0.369977607,442,901,0.013890422,0.02892704,0,2.936231536
ESP,1/1/09,-0.103356487,-0.003924955,-0.092814997,-0.097579321,-0.009717578,-0.312745584,139,442,0.004328674,0.013890422,0,8.952970203
ESP,1/1/08,0.137516982,0.473090043,0.011873063,-0.043966374,-0.097730027,0.344318206,1462,139,0.044428794,0.004328674,0,4.816767674
ESP,1/1/07,0.167278425,0.290428096,0.251099966,0.042542917,0.062775332,0.189545813,158,1462,0.004685377,0.044428794,0,4.282396048
ESP,1/1/06,0.016868783,0.174957382,-0.103983649,-0.081305024,0.056903995,0.037771211,-590,158,-0.017609242,0.004685377,0,4.112183912
ESP,1/1/05,0.044259594,0.008934262,-0.104645092,0.086521565,0.064696592,0.165790646,-805,-590,-0.024537556,-0.017609242,0,3.382646819
ESP,1/1/04,0.101232701,0.10012754,-0.258752772,0.041066942,0.613017751,0.010704043,-583,-805,-0.018154292,-0.024537556,0,3.032139473
ESP,1/1/03,-0.009052208,0.024454047,0.059929941,-0.010237098,0.164689979,-0.284097907,-508,-583,-0.016092083,-0.018154292,0,2.981574539
ESP,1/1/02,-0.182285792,-0.622447807,-0.036487996,-0.017164075,-0.246068249,0.010739168,-413,-508,-0.013276309,-0.016092083,0,3.838284639
ESP,1/1/01,0.067240593,0.41058921,-0.146174767,-0.097141725,0.083625845,0.085304402,-401,-413,-0.013061437,-0.013276309,0,3.494464976
LKA,1/1/14,-0.058446423,0.058931026,-0.353469321,0.094495864,-0.094686154,0.00249647,-421,-386,-0.039901052,-0.035235482,0,2.621050017
LKA,1/1/13,0.054408604,0.028752321,-0.237548857,-0.01839227,0.506724145,-0.007492317,-414,-421,-0.040854226,-0.039901052,0,3.725326661
LKA,1/1/12,-0.156699713,-0.011792095,0.45774798,-1.711659281,0.603206333,-0.1210015,-250,-414,-0.02550378,-0.040854226,0,4.82239636
LKA,1/1/11,0.040389174,-0.025779469,0.189639906,-0.029501503,0.03144594,0.036140998,-760,-250,-0.081783562,-0.02550378,0,3.338979636
LKA,1/1/10,-0.108001148,-0.525855105,-0.085367661,0.085497626,-0.013843687,-0.000436913,-635,-760,-0.073866485,-0.081783562,0,2.936231536
LKA,1/1/09,-0.246264017,-0.841740467,-0.125690713,0.146126514,-0.070096334,-0.339919085,-555,-635,-0.069355125,-0.073866485,0,8.952970203
LKA,1/1/08,-0.119443584,0.380890517,-0.205721652,-0.836597467,0.0823459,-0.018135218,-206,-555,-0.027018037,-0.069355125,0,4.816767674
LKA,1/1/07,0.185295354,0.183498793,0.056960258,0.180163332,0.245212547,0.260641842,-366,-206,-0.049880894,-0.027018037,0,4.282396048
LKA,1/1/06,0.150386768,0.954536604,-0.063497197,0.066235504,-0.077006441,-0.128334629,-403,-366,-0.057964315,-0.049880894,0,4.112183912
LKA,1/1/05,-0.167688395,-0.347350931,-0.257274095,0.029666014,-0.129003612,-0.134479352,-432,-403,-0.066109427,-0.057964315,0,3.382646819
LKA,1/1/04,-0.092279616,-0.556759182,-0.375791077,0.374536787,0.099913443,-0.003298052,-318,-432,-0.051618079,-0.066109427,0,3.032139473
LKA,1/1/03,0.15249899,0.079084822,0.131454666,0.082676246,0.366940741,0.102338474,-247,-318,-0.042016555,-0.051618079,0,2.981574539
LKA,1/1/02,-0.118889429,-0.12997994,-0.145843507,-0.104814125,-0.183405816,-0.030403756,-258,-247,-0.045858399,-0.042016555,0,3.838284639
LKA,1/1/01,-0.013959524,-0.248500656,0.744358164,-0.197787309,-0.058847715,-0.309020106,-120,-258,-0.022067832,-0.045858399,0,3.494464976
SWZ,1/1/14,0.032294263,0.098235294,-0.018011838,0.060214835,0.002533333,0.018499691,-42,88,-0.005284361,0.011104215,0,2.621050017
SWZ,1/1/13,0.061328807,0.455294118,0.117412835,-0.114986999,-0.319052584,0.167976663,-122,-42,-0.0155101,-0.005284361,0,3.725326661
SWZ,1/1/12,-0.127766298,0.462423726,-0.055444913,-0.235279179,-0.429578193,-0.380952934,-253,-122,-0.032952125,-0.0155101,0,4.82239636
SWZ,1/1/11,0.133500829,-0.053302872,-0.089806704,0.19444527,0.336174426,0.279994025,-163,-253,-0.021820021,-0.032952125,0,3.338979636
SWZ,1/1/10,-0.159006902,-1.020420303,0.187246934,0.043224043,-0.019712421,0.014627239,-50,-163,-0.006789814,-0.021820021,0,2.936231536
SWE,1/1/14,-0.049788401,-0.09740521,-0.30257069,0.070153277,0.205371805,-0.124491186,-1270,-913,-0.02946097,-0.020655675,0,2.621050017
SWE,1/1/13,-0.169006581,-0.206971827,-0.181860092,0.022037322,-0.578943254,0.100704944,-665,-1270,-0.015779748,-0.02946097,0,3.725326661
SWE,1/1/12,0.070729058,0.123446628,0.297318299,-0.085043861,-0.029242449,0.047166674,-161,-665,-0.003858094,-0.015779748,0,4.82239636
SWE,1/1/11,0.06624091,0.271163103,0.070537668,-0.089399717,0.124429131,-0.045525635,429,-161,0.010247435,-0.003858094,0,3.338979636
SWE,1/1/10,0.02100834,-0.225185126,0.144844113,0.014011751,0.247035224,-0.07566426,674,429,0.015890564,0.010247435,0,2.936231536
SWE,1/1/09,-0.17365748,-0.173976427,0.030448705,-0.073452657,0.016234086,-0.667541108,-2414,674,-0.058120625,0.015890564,0,8.952970203
SWE,1/1/08,-0.01043795,0.290365271,0.002903621,-0.204692163,-0.073218852,-0.067547628,2203,-2414,0.05317308,-0.058120625,0,4.816767674
SWE,1/1/07,0.037633952,0.034482595,0.03181759,0.099716932,0.080872506,-0.058719863,330,2203,0.007727109,0.05317308,0,4.282396048
SWE,1/1/06,0.014322638,0.058147634,-0.147676845,0.144859396,0.002778955,0.013504053,-1308,330,-0.030984524,0.007727109,0,4.112183912
SWE,1/1/05,0.032780523,-0.048381082,-0.119811903,0.09944334,-0.018446297,0.251098556,-1647,-1308,-0.04043211,-0.030984524,0,3.382646819
SWE,1/1/04,-0.028017293,-0.131711182,-0.485710072,0.074175927,0.315605806,0.087553056,-1157,-1647,-0.029413511,-0.04043211,0,3.032139473
SWE,1/1/03,0.105661153,-0.05602737,0.626651054,-0.068181304,0.195791534,-0.169928149,-1508,-1157,-0.039683152,-0.029413511,0,2.981574539
SWE,1/1/02,-0.070139659,-0.051901962,-0.225525996,-0.075681861,-0.01209389,0.014505414,-785,-1508,-0.021297893,-0.039683152,0,3.838284639
SWE,1/1/01,-0.09693696,0.107951159,-0.183295613,0.068044935,0.007200627,-0.484585911,-827,-785,-0.022939139,-0.021297893,0,3.494464976
CHE,1/1/14,-0.041815558,0.041950106,-0.123774324,-0.048502868,-0.043468833,-0.035281871,178,-355,0.002996837,-0.005967959,0,2.621050017
CHE,1/1/13,-0.090972343,-0.037202215,-0.159007084,-0.053910721,-0.237440312,0.032698616,-449,178,-0.007576753,0.002996837,0,3.725326661
CHE,1/1/12,0.025382279,0.198997664,0.063489107,-0.301831708,-0.060967608,0.227223939,-362,-449,-0.006150729,-0.007576753,0,4.82239636
CHE,1/1/11,0.027815256,0.004018693,0.207165117,-0.070029461,0.02139773,-0.023475799,12,-362,0.000204499,-0.006150729,0,3.338979636
CHE,1/1/10,0.059900201,0.202115567,-0.01825081,0.05983826,0.147046292,-0.091248302,-419,12,-0.007165302,0.000204499,0,2.936231536
CHE,1/1/09,-0.019920379,-0.05715339,-0.039627708,-0.10035578,0.019994891,0.077540089,-1057,-419,-0.018307187,-0.007165302,0,8.952970203
CHE,1/1/08,-0.027161838,0.036167954,-0.001342287,0.108863836,-0.06415628,-0.215342416,1980,-1057,0.0340239,-0.018307187,0,4.816767674
CHE,1/1/07,0.178019728,0.251351282,0.207972243,0.370012661,0.048776161,0.011986293,-578,1980,-0.009813155,0.0340239,0,4.282396048
CHE,1/1/06,-0.027294942,0.048073766,0.006153514,-0.212940955,0.003397942,0.018841022,-1825,-578,-0.031632027,-0.009813155,0,4.112183912
CHE,1/1/05,-0.046097682,-0.073005614,0.005763129,0.057979089,0.021482098,-0.242707113,-1847,-1825,-0.033065746,-0.031632027,0,3.382646819
CHE,1/1/04,0.101873186,-0.404014225,-0.207101156,0.011950719,1.092074949,0.016455642,-1277,-1847,-0.02351793,-0.033065746,0,3.032139473
CHE,1/1/03,0.05717672,-0.003484257,-0.042966482,-0.035996288,0.380041832,-0.011711205,-1124,-1277,-0.021168,-0.02351793,0,2.981574539
CHE,1/1/02,0.066044851,0.235087362,-0.108664928,0.122495741,0.055299307,0.026006774,365,-1124,0.006923199,-0.021168,0,3.838284639
CHE,1/1/01,-0.121369403,-0.068757476,-0.031263806,0.025905588,0.114065193,-0.646796512,326,365,0.006143197,0.006923199,0,3.494464976
SYR,1/1/14,0.006143473,0.001216479,0.14659317,0.25,-0.404729217,0.037636933,487,-42,0.148182477,-0.013680995,0,2.621050017
SYR,1/1/13,-0.902770684,-0.003079519,-2.03032839,-0.25,-0.93609208,-1.294353433,588,487,0.153827421,0.148182477,0,3.725326661
SYR,1/1/12,1.141856695,-0.189801537,2.599642972,1.601393792,0.824853616,0.873194634,705,588,0.157815841,0.153827421,0,4.82239636
SYR,1/1/11,0.953307885,-0.010628598,-0.057429348,2.133265995,1.873839078,0.827492298,1150,705,0.213613923,0.157815841,0,3.338979636
SYR,1/1/10,-0.227365219,0.412274409,-0.070430603,-1.32796973,-0.288128085,0.137427912,308,1150,0.05023068,0.213613923,0,2.936231536
SYR,1/1/09,-0.052343041,-0.252945554,-0.029128576,0.023184849,-0.000196737,-0.002629188,-164,308,-0.026431837,0.05023068,0,8.952970203
SYR,1/1/08,-0.169731858,0.110786301,0.445067119,-0.368186818,-0.154838237,-0.881487654,-207,-164,-0.034391628,-0.026431837,0,4.816767674
SYR,1/1/07,0.258769621,0.002958376,0.263872835,0.854346548,-0.293443145,0.466113492,-57,-207,-0.009681604,-0.034391628,0,4.282396048
SYR,1/1/06,-0.256210703,-0.546922402,-0.109978248,-0.527665579,0.172224248,-0.268711531,-108,-57,-0.018605188,-0.009681604,0,4.112183912
SYR,1/1/05,0.167952017,0.45453463,0.057243926,0.13453709,0.078970496,0.11447394,-97,-108,-0.017010493,-0.018605188,0,3.382646819
SYR,1/1/04,-0.115137914,-0.131919804,-0.028951445,0.293390777,-0.689433239,-0.01877586,-192,-97,-0.034548236,-0.017010493,0,3.032139473
SYR,1/1/03,-0.303943004,-0.455066437,-0.022751606,-0.19981591,-1.151291335,0.309210268,-244,-192,-0.045700836,-0.034548236,0,2.981574539
SYR,1/1/02,0.028369038,0.051959273,-0.348429038,0.37665412,0.021593111,0.040067727,204,-244,0.038350564,-0.045700836,0,3.838284639
SYR,1/1/01,0.275737796,0.105694051,-0.02209026,-0.000231558,1.204933258,0.090383489,-208,204,-0.039117436,0.038350564,0,3.494464976
TWN,1/1/14,-0.021907042,0.164645126,-0.37062307,0.002623972,0.108800995,-0.014982234,-196,-497,-0.004714947,-0.011857045,0,2.621050017
TWN,1/1/13,-0.039609736,-0.210418449,-0.020180471,0.003553837,0.192486989,-0.163490583,-1501,-196,-0.03686431,-0.004714947,0,3.725326661
TWN,1/1/12,-0.047642404,-0.253083902,0.420589394,-0.21877881,-0.15597566,-0.03096304,-764,-1501,-0.019298889,-0.03686431,0,4.82239636
TWN,1/1/11,-0.007900736,0.036668781,0.094848314,0.123995254,-0.024804984,-0.270211046,-642,-764,-0.016510173,-0.019298889,0,3.338979636
TWN,1/1/10,0.062903318,0.003770635,-0.016444521,0.088307101,-0.017079633,0.255963009,-1312,-642,-0.034612651,-0.016510173,0,2.936231536
TWN,1/1/09,-0.259977471,-0.823491501,-0.124087868,0.014956624,-0.21745405,-0.149810557,-3519,-1312,-0.099226248,-0.034612651,0,8.952970203
TWN,1/1/08,0.062094916,0.654784744,-0.075567941,0.013199726,0.042582159,-0.324524107,660,-3519,0.0193759,-0.099226248,0,4.816767674
TWN,1/1/07,0.050263376,0.02633737,0.029285658,0.149811579,0.088551261,-0.042668987,-123,660,-0.003582615,0.0193759,0,4.282396048
TWN,1/1/06,0.02912786,0.195224252,-0.112109319,-0.098446761,0.065476386,0.095494742,-1982,-123,-0.059572901,-0.003582615,0,4.112183912
TWN,1/1/05,-0.066446102,-0.224377598,-0.036134967,-0.130067209,0.067301402,-0.008952135,-1576,-1982,-0.050040597,-0.059572901,0,3.382646819
TWN,1/1/04,-0.035057075,0.130920969,-0.114324921,0.126989258,0.266270147,-0.58514083,-1474,-1576,-0.049182583,-0.050040597,0,3.032139473
TWN,1/1/03,-0.127023183,-0.633916065,0.010503433,0.063095308,0.046996096,-0.121794689,-1684,-1474,-0.059319427,-0.049182583,0,2.981574539
TWN,1/1/02,-0.014944721,-0.023618236,-0.037579185,-0.038657623,0.014582235,0.0105492,-992,-1684,-0.036664737,-0.059319427,0,3.838284639
TWN,1/1/01,-0.131673428,-0.01547793,-0.307958643,-0.197423383,-0.007575695,-0.129931489,-1273,-992,-0.049110209,-0.036664737,0,3.494464976
TJK,1/1/14,0.001980006,0.090588235,-0.258294199,0.028868313,-0.056718783,0.205456463,-156,-202,-0.042043379,-0.051939694,0,2.621050017
TJK,1/1/13,-0.152350834,0.102941176,-0.370482987,0.141690692,-0.358430524,-0.277472529,-162,-156,-0.045616016,-0.042043379,0,3.725326661
TJK,1/1/12,0.461680942,0.197212911,1.228856887,0.723788754,0.358354103,-0.199807944,-186,-162,-0.055076085,-0.045616016,0,4.82239636
TJK,1/1/11,-0.300305273,-0.054117647,-0.505792233,-0.860370341,-0.345324561,0.264078418,-174,-186,-0.054422434,-0.055076085,0,3.338979636
TJK,1/1/10,-0.1013547,0.100588235,-0.041041632,-0.36410283,-0.228239062,0.026021787,-145,-174,-0.047729974,-0.054422434,0,2.936231536
TZA,1/1/14,-0.089536132,0.038424829,-0.381366174,-0.141570959,0.158282509,-0.121450866,-99,-94,-0.039345429,-0.035977857,0,2.621050017
TZA,1/1/13,0.013552305,-0.183598577,-0.042612032,-0.175098569,0.562958902,-0.093888199,-95,-99,-0.039269356,-0.039345429,0,3.725326661
TZA,1/1/12,-0.17039683,-0.129542198,0.051128946,-0.448583465,-0.506205675,0.181218244,-97,-95,-0.041753429,-0.039269356,0,4.82239636
TZA,1/1/11,0.123630725,0.094713896,0.108297198,0.121830808,0.061489882,0.23182184,-48,-97,-0.021324664,-0.041753429,0,3.338979636
TZA,1/1/10,-0.041448371,-0.243792274,0.002883811,0.295753232,0.083783032,-0.345869656,-103,-48,-0.047354285,-0.021324664,0,2.936231536
TZA,1/1/09,-0.186886867,-0.45812566,0.042115384,-0.185798819,-0.13837281,-0.194252429,-72,-103,-0.034486176,-0.047354285,0,8.952970203
TZA,1/1/08,-0.116333799,0.409996509,0.154498029,-0.124410173,-0.449419461,-0.572333899,-52,-72,-0.025667747,-0.034486176,0,4.816767674
TZA,1/1/07,0.089451484,0.11676081,-0.069513087,0.20794933,0.122220483,0.069839882,-51,-52,-0.02583076,-0.025667747,0,4.282396048
TZA,1/1/06,0.071741604,0.162038352,-0.031946389,0.146833382,-0.026279745,0.108062418,-99,-51,-0.052130781,-0.02583076,0,4.112183912
TZA,1/1/05,-0.109553253,0.032710169,-0.175215185,-0.188192565,-0.056127987,-0.160940697,-30,-99,-0.016349138,-0.052130781,0,3.382646819
TZA,1/1/04,-0.189068136,-0.863003745,-0.023993263,0.643396466,-0.255439505,-0.446300634,-60,-30,-0.033522692,-0.016349138,0,3.032139473
TZA,1/1/03,-0.042062071,0.058909158,-0.34434042,-0.237610996,0.301116383,0.011615521,-70,-60,-0.04058528,-0.033522692,0,2.981574539
TZA,1/1/02,-0.017111475,-0.071531703,0.300097157,-0.022838245,0.00674904,-0.298033623,-52,-70,-0.031252544,-0.04058528,0,3.838284639
TZA,1/1/01,0.065353181,0.489199633,0.053733451,-0.3081585,0.062694452,0.029296867,-59,-52,-0.03668425,-0.031252544,0,3.494464976
THA,1/1/14,-0.205311878,0.405807776,-0.124160178,-1.324992234,0.042083671,-0.025298428,-378,-434,-0.025488535,-0.028485223,0,2.621050017
THA,1/1/13,-0.007869162,0.008060719,-0.016487496,-0.076687882,0.027465323,0.018303525,-80,-378,-0.005478715,-0.025488535,0,3.725326661
THA,1/1/12,-0.007536113,0.007791999,0.311840837,-0.109365441,-0.237334498,-0.010613463,-335,-80,-0.023273828,-0.005478715,0,4.82239636
THA,1/1/11,0.014989683,-0.029556201,0.008209335,0.095505139,-0.020286086,0.021076225,-909,-335,-0.066025064,-0.023273828,0,3.338979636
THA,1/1/10,0.058687705,0.099333226,0.199509084,0.017666942,-0.054302055,0.031231327,-59,-909,-0.004439937,-0.066025064,0,2.936231536
